,ViolationComment,TEAMCODE,FULLNAME
2833," THE MAIN ACCESS GATE LOCATED ON THE UNDERWOOD SIDE OF COMPLEX WAS LOCKED. THE ELECTRIC GATE WAS LOCKED WITH A CHAIN AND PAD LOCK TO EACH OTHER. THE MANUAL SWING MUST BE LOCKED SEPARATELY FROM THE AUTOMATIC ELECTRIC GATE AND NOT TOGETHER. THE ELECTRIC SLIDE GATE DID NOT OPEN UPON TESTING. ""LEAVE BOTH GATES UNLOCKED AND OPEN"" UNTIL ALL REPAIRS ARE MADE.     COMPLIANCE WITHIN 14 DAYS",APT/HTL,BRIAN ARNDT
2864,Re-inspection fee shall be issued if all violations are not corrected by the second re-inspection.,APT/HTL,BILLY HOPKINS
2865,Correction and abatement of violations of this code shall be the responsibility of the owner. THE FOLLOWING SYSTEMS WERE LAST INSPECTED: FIRE ALARM SYSTEM    2/26/2019  INSPECTION DUE SOON (FEBRUARY) FIRE EXTINGUISHERS    8/2019  SPRINKLER    N/A  ANSUL    N/A  CLASS K    N/A  VENT HOOD    N/A ,APT/HTL,BILLY HOPKINS
2866,Citations shall be issued on the third re-inspection if all violations are not corrected at that time.,APT/HTL,BILLY HOPKINS
2867,REMOVE DECORATIONS HANGING FROM CEILING IN RM.105 AND ANYWHERE ELSE REQUIRED BY IFC.,APT/HTL,BILLY HOPKINS
2868,REMOVE CURTAINS HANGING IN RM.107 AND ANYWHERE ELSE REQUIRED BY IFC.,APT/HTL,BILLY HOPKINS
2873,Replace missing breaker box dead front panels.,APT/HTL,SHANE BLAKE
2874,Re-inspection fee may be issued if all violations are not corrected by the First Re-inspection.,APT/HTL,SHANE BLAKE
2875,Supply and mount a 2A:10BC Fire Extinguisher on each floor and side the buildings and in storage/maintenance/equipment rooms.,APT/HTL,SHANE BLAKE
2876,"All Assembly, Educational, Institutional and Residential R-1, R-2 and R-4, occupancies (as defined in the Building Code, 2000 edition International Building Code as amended) shall have a test of the building s natural gas system(s), to check for leakage, at least every 5 years.",APT/HTL,SHANE BLAKE
2877,Remove all EXIT obstructions on second floor walkways. Remove all fencing that obstructs EXIT pathways on ground level. Remove all storage/decoration items that obstruct the second floor walkway.,APT/HTL,SHANE BLAKE
2878,Access Gates are missing the HFD Hydrant signs.,APT/HTL,SHANE BLAKE
2879,FA: NA FS: NA FEX: None GAS: Out of Date,APT/HTL,SHANE BLAKE
2880,Charcoal burners and other open-flame cooking devices shall not be operated on combustible balconies or within 10 feet (3048 mm) of combustible construction.,APT/HTL,SHANE BLAKE
2881,Remove all non-compliant burgler bars.,APT/HTL,SHANE BLAKE
2882,Apply for a Certificate of Occupancy for each building.,APT/HTL,SHANE BLAKE
2883,Remove all EXIT obstructions on second floor walkways. Remove all fencing that obstructs EXIT pathways on ground level. Remove all storage/decoration items that obstruct the second floor walkway.,APT/HTL,SHANE BLAKE
2884,Remove all EXIT obstructions on second floor walkways. Remove all fencing that obstructs EXIT pathways on ground level. Remove all storage/decoration items that obstruct the second floor walkway.,APT/HTL,SHANE BLAKE
2885,Install a 911 lock box on the inside of access gates for emergency vehicles to use to leave the complex.,APT/HTL,SHANE BLAKE
2886,Remove all EXIT obstructions on second floor walkways. Remove all fencing that obstructs EXIT pathways on ground level. Remove all storage/decoration items that obstruct the second floor walkway.,APT/HTL,SHANE BLAKE
2887,LP-gas burners having an LP-gas container with a water capacity greater than 2.5 pounds [nominal 1 pound (0.454 kg) LP-gas capacity] shall not be located on combustible balconies or within 10 feet (3048 mm) of combustible construction.,APT/HTL,SHANE BLAKE
2888,Label all Unit Breakers,APT/HTL,SHANE BLAKE
2889,Citations may be issued on the Second Re-inspection if all violations are not corrected at that time.,APT/HTL,SHANE BLAKE
2890,Distribute the above code to each owner/resident.,APT/HTL,SHANE BLAKE
2891,14 feet is the minimum width of all access gates.,APT/HTL,SHANE BLAKE
2892,Manual gate is not operational at the exit gate.,APT/HTL,SHANE BLAKE
2893,Install Fail-Safes on all gates.,APT/HTL,SHANE BLAKE
2894,NoData,APT/HTL,SHANE BLAKE
2895,NoData,APT/HTL,SHANE BLAKE
3093,GATE NEAR HPD OFFICE- NEEDS NEW FALCON LOCK. MAKE SURE ALL 911 BOXES ARE PAINTED RED.,APT/HTL,STUART PETERS
3094,SIGN LETTER PROVIDED.,APT/HTL,STUART PETERS
3095,FYI: ACCESS GATE AND KEY BOX PERMITS ARE PAID AND CURRENT.,APT/HTL,STUART PETERS
3096,INFORMATION ONLY.,APT/HTL,STUART PETERS
3097,LABEL BOILER ROOM DOORS. UNIT NUMBERS MUST BE IN CONTRAST TO THE DOORS (DIFFERENT COLOR).,APT/HTL,STUART PETERS
3098,SIGN LETTER PROVIDED.,APT/HTL,STUART PETERS
3099,INFORMATION ONLY.,APT/HTL,STUART PETERS
3100,SIGN LETTER PROVIDED.,APT/HTL,STUART PETERS
3101,SIGN LETTER PROVIDED.,APT/HTL,STUART PETERS
3102,MAKE SURE FIRE EXTINGUISHER IN HPD OFFICE IS SERVICED.,APT/HTL,STUART PETERS
3103,NoData,APT/HTL,STUART PETERS
3178,FYI: CERTIFICATE OF OCCUPANCY POSTED. CURRENT FIRE ALARM PERMIT POSTED.,APT/HTL,STUART PETERS
3179,NO VIOLATIONS FOUND. PERMIT APPROVED.,APT/HTL,STUART PETERS
3180,FYI: ALL EXIT DOORS ARE EQUIPPED WITH THE CORRECT HARDWARE.,APT/HTL,STUART PETERS
3181,FYI: LAST FIRE EXTINGUISHER INSPECTION PERFORMED ON 1/2020.,APT/HTL,STUART PETERS
3182,FYI: LAST FIRE ALARM INSPECTION PERFORMED ON 1/11/2020.,APT/HTL,STUART PETERS
3195,REMOVE UNAPPROVED GAS CONTAINER IN SHOP,APT/HTL,TIEN CHAU
3196,"Required every 5 years and must be completed with an approved permit from the Building Department.  PROVIDE A PNEUMATIC GAS TEST BY A LICENSED PLUMBER REQUIRED ONCE EVERY FIVE YEARS, A PERMIT FROM THE BUILDING DEPT. MUST BE OBTAINED FOR THIS TEST",APT/HTL,TIEN CHAU
3197,CERTIFICATE OF OCCUPANCY,APT/HTL,TIEN CHAU
3198,"LUPE BANDA 832 607 4600 Properties with 3 or more units are required to register with the City of Houston as required by Ordinance No. 2006-1124 (Apartment Security Ordinance). Please contact the City of Houston ""Multi-Family Rental Property Registration"" at 832-394-8841 or log on to http://www.houstonmultifamily.org/ Provide copy of lease agreement with smoke detector, fire extinguisher and open Flame cooking policy or addendum.",APT/HTL,TIEN CHAU
3199,NoData,APT/HTL,TIEN CHAU
3200,"January 1, 2017 as  battery operated single station alarm is replaced, that smoke alarm shall be replaced with tamper-resistant battery-operated single station smoke alarm. REPLACE MISSING SMOKE DETECTOR IN BLVD 2, 1502 #2 BLVD 10 1521 #3 BLVD 11 1520 #4 CHECK ALL APARTMENT. Provide letter that states ""All units have been supplied with smoke alarms in sleeping areas""",APT/HTL,TIEN CHAU
3201,"SERVICE FIRE EXTINGUISHER IN LAUNDRY ROOM, OFFICE, AND SHOP",APT/HTL,TIEN CHAU
3225,DIANE KINDALL ALVAREZ 713 910 8102,APT/HTL,TIEN CHAU
3226,"BUILDING 1 FIRE ALARM SYSTEM BEEN TAG IMPAIRED DUE TO ONE OF THE SENSOR IS NOT WORKING. MANAGER DIANE IS AWARE OF THE PROBLEM, THE RED TAG IS SCHEDULE TO BE REPAIR NEXT WEEK 1/24/20. 1/30/20 fire alarm system have been service. Fire Alarm System is operating normally.",APT/HTL,TIEN CHAU
3227,NoData,APT/HTL,TIEN CHAU
3228,For your information only,APT/HTL,RODNEY HARRIS
3229,"Place a label on every door  stating what is behind each door example (storage, lunch room )",APT/HTL,RODNEY HARRIS
3230,Your fire door needs to have a rating tag on them Have a fire door company come out and rate your doors.,APT/HTL,RODNEY HARRIS
3231,Your alarm system needs to have the red tag remove. Alarm system must be maintain in working condition.,APT/HTL,RODNEY HARRIS
3232,NoData,APT/HTL,RODNEY HARRIS
3235,NoData,APT/HTL,JAY WARREN
3242,FYI: CERTIFICATE OF OCCUPANCY POSTED. CURRENT FIRE ALARM PERMIT POSTED.,APT/HTL,STUART PETERS
3243,NO VIOLATIONS FOUND. PERMIT APPROVED.,APT/HTL,STUART PETERS
3244,FYI: ALL EXIT DOORS ARE EQUIPPED WITH THE CORRECT HARDWARE.,APT/HTL,STUART PETERS
3245,FYI: LAST FIRE EXTINGUISHER INSPECTION PERFORMED ON 1/2020.,APT/HTL,STUART PETERS
3246,FYI: LAST FIRE ALARM INSPECTION PERFORMED ON 1/11/2020.,APT/HTL,STUART PETERS
3268,Re-inspection fee shall be issued if all violations are not corrected by the second re-inspection.,APT/HTL,BILLY HOPKINS
3269,Correction and abatement of violations of this code shall be the responsibility of the owner.,APT/HTL,BILLY HOPKINS
3270,Citations shall be issued on the third re-inspection if all violations are not corrected at that time.,APT/HTL,BILLY HOPKINS
3271,          72 Hours Notice       Ansul system is red tagged. Ansul cylinders need hydrotest done (past due).,APT/HTL,BILLY HOPKINS
3299,PROVIDE CURRENT DOCUMENTATION OR HAVE AN ELEVATOR INSPECTION PERFORM. ENSURE THAT THIS INSPECTION IS COMPLETED ANNAUALLY.,APT/HTL,BILLY HOPKINS
3300,"PERFORM AN EMERGENCY LIGHT TEST ANNUALLY ON THE SCHOOL. DOCUMENT EACH LIGHT LOCATION, ITS FUNCTIONALITY AND ANY ACTIONS TO RESOLVE DEFICIENCIES.",APT/HTL,BILLY HOPKINS
3301,Re-inspection fee shall be issued if all violations are not corrected by the second re-inspection.,APT/HTL,BILLY HOPKINS
3302,Correction and abatement of violations of this code shall be the responsibility of the owner. THE FOLLOWING SYSTEMS WERE LAST INSPECTED: FIRE ALARM SYSTEM    8/8/2019  FIRE EXTINGUISHERS    6/2019  SPRINKLER    8/2019  5 YR. HYDROSTATIC    9/12/2018  ANSUL    8/2019  CLASS K    7/2019  VENT HOOD    6/2019 ,APT/HTL,BILLY HOPKINS
3303,Citations shall be issued on the third re-inspection if all violations are not corrected at that time.,APT/HTL,BILLY HOPKINS
3325,PROVIDE CURRENT DOCUMENTATION OR HAVE AN ELEVATOR INSPECTION PERFORM. ENSURE THAT THIS TEST IS COMPLETED ANNUALLY.,APT/HTL,BILLY HOPKINS
3326,"PERFORM AN EMERGENCY LIGHT TEST ANNUALLY ON THE SCHOOL. DOCUMENT EACH LIGHT LOCATION, ITS FUNCTIONALITY AND ANY ACTIONS TO RESOLVE DEFICIENCIES.",APT/HTL,BILLY HOPKINS
3327,Re-inspection fee shall be issued if all violations are not corrected by the second re-inspection.,APT/HTL,BILLY HOPKINS
3328,Correction and abatement of violations of this code shall be the responsibility of the owner. THE FOLLOWING SYSTEMS WERE LAST INSPECTED: FIRE ALARM SYSTEM    7/30/2019  FIRE EXTINGUISHERS    6/2019  SPRINKLER    7/2019  ANSUL    N/A  CLASS K     N/A  VENT HOOD    N/A ,APT/HTL,BILLY HOPKINS
3329,Citations shall be issued on the third re-inspection if all violations are not corrected at that time.,APT/HTL,BILLY HOPKINS
3342,NoData,APT/HTL,GABRIEL SIMON
3416,Work space is Good or Bad,APT/HTL,RODNEY HARRIS
3417,Are there exits where they belong ? yes or no,APT/HTL,RODNEY HARRIS
3418,Are all fire extinguisher where they belong ? yes or no,APT/HTL,RODNEY HARRIS
3419,Open junction boxes and open-wiring splices shall be prohibited. Approved cove be provided for all switch and electrical outlet boxes. Are they up to standar or no.,APT/HTL,RODNEY HARRIS
3420,Last date of gas test ?,APT/HTL,RODNEY HARRIS
3421,Are floor plans posted where they belong ? yes or no,APT/HTL,RODNEY HARRIS
3422,For your Information,APT/HTL,RODNEY HARRIS
3423,Are all sheet rock in standard condition ? yes or no,APT/HTL,RODNEY HARRIS
3424,Are electricval doors labeled ? Yes or No.,APT/HTL,RODNEY HARRIS
3425,Does emergency lights work ? yes or no,APT/HTL,RODNEY HARRIS
3426,Are all smoke detector where they belong? yes or no,APT/HTL,RODNEY HARRIS
3427,Are smoke detectors where they belong? yes or no,APT/HTL,RODNEY HARRIS
3428,Are all extension cords legally placed . Yes or No,APT/HTL,RODNEY HARRIS
3429,Are there proper locks on doors ? yes or no,APT/HTL,RODNEY HARRIS
3430,Last date of Fire extinguisher inspection,APT/HTL,RODNEY HARRIS
3431,Have you tested your Sprinkler System ? yes or no .,APT/HTL,RODNEY HARRIS
3432,Have you tested your Fire Alarm ? yes or no .,APT/HTL,RODNEY HARRIS
3521,LAUNDRY ROOMS MISSING FIRE EXTINGUISHERS. SIGN LETTER PROVIDED.,APT/HTL,STUART PETERS
3522,NoData,APT/HTL,STUART PETERS
3556,REMOVE UNAPPROVED GAS CONTAINER REMOVE GAS POWER EQUIPMENT FROM APARTMENT,APT/HTL,TIEN CHAU
3557,REPLACE MISSING SMOKE DETECTOR IN UNIT 29,APT/HTL,TIEN CHAU
3558,2016 CURRENT,APT/HTL,TIEN CHAU
3559,GUARD POST SHALL CONSTRUCTED OF STEEL NOT LESS THEN 4 INCH SPACED NO MORE THEN 4 FT BETWEEN POSTS ON CENTER SET NOT LESS THEN 3 FT DEEP IN A CONCRETE FOOTING OF NOT LESS THAN A 15INCH DIAMETER LOCATED NOT LESS THAN 3FT FRO THE PROTECTED OBJECT.,APT/HTL,TIEN CHAU
3560,CERTIFICATE OF OCCUPANCY K1 PERMIT CURRENT A4 PERMIT CURRENT,APT/HTL,TIEN CHAU
3561,"JUANITA HOLLOMAN 713 522 2208 Properties with 3 or more units are required to register with the City of Houston as required by Ordinance No. 2006-1124 (Apartment Security Ordinance). Please contact the City of Houston ""Multi-Family Rental Property Registration"" at 832-394-8841 or log on to http://www.houstonmultifamily.org/ Provide copy of lease agreement with smoke detector, fire extinguisher and open Flame cooking policy or addendum.",APT/HTL,TIEN CHAU
3562,NO USE OR STORAGE OF PROPANE,APT/HTL,TIEN CHAU
3563,LABEL BOILER ROOM,APT/HTL,TIEN CHAU
3564,CAN NOT USE APARTMENT FOR STORAGE REMOVE UNAPPROVED STORAGE,APT/HTL,TIEN CHAU
3565,REPLACE MISSING SPACER CHECK ALL OTHER REPLACE UNAPPROVED ELECTRICAL CONNECTION ON CIRCUIT BREAKER,APT/HTL,TIEN CHAU
3566,NoData,APT/HTL,TIEN CHAU
3579,NoData,APT/HTL,GABRIEL SIMON
3580,"This property is a business property and is in the process of changing the occupancy to an R 2 status through the building Dept. This property has also been deemed a dangerous building by habitability for the past 3 years. No permits found on site. This complaint a building department issue, building has been notified and a permit has been purchased by Jim Lomonico Project number# 20002780. Permit was not posted on property. People are living in the upstairs area, where the A/C window units are in the windows, confirmed by maintenance man. There are buildings in the rear of the property which people are living, also. This property is in very poor condition and the building has been aware of it for many years.",APT/HTL,GABRIEL SIMON
3581,NoData,APT/HTL,GABRIEL SIMON
3583,NoData,APT/HTL,DOUGLAS MENDIZABAL
3584,NoData,APT/HTL,DOUGLAS MENDIZABAL
3596,COMPLAINT RECEIVED OF EXPIRED FIRE EXTINGUISHER IN UNIT #5106 AND NO WATER. WATER WAS OFF FOR 2 DAYS DUE TO A LEAK. WATER HAS BEEN RESTORED AND FIRE EXTINGUISHER IN APT IS GOOD. THERE IS ALSO AN EXTINGUISHER IN HALL WAY OUTSIDE UNIT 5106 THAT IS GOOD UNTIL FEBRUARY THIS YEAR. GENERAL INSPECTION WAS PERFORMED AT THIS TIME.,APT/HTL,STUART PETERS
3597,NoData,APT/HTL,STUART PETERS
3615,PLEASE MOVE KEY PAD AND/OR READER ASSEMBLY TO LEFT SIDE OF DRIVEWAY AND REMOVE MIDDLE DIVIDER BARRIER (SEE PAGE 16 IN APPENDIX D).,APT/HTL,DOUGLAS MENDIZABAL
3616,NoData,APT/HTL,DOUGLAS MENDIZABAL
3617,"KEY BOX (K1) PERMIT IS REQUIRED FOR THIS PROPERTY. Required permits shall be obtained through The Houston Fire Department Permit Office,  located at 1002 Washington Ave. Houston Texas 77002 and may be contacted  at 832-394-8852. Contact the Permit Office for any question regarding permits hfd.permitoffice@houstontx.gov. Required permits shall be renewed annually.",APT/HTL,DOUGLAS MENDIZABAL
3618,PLEASE INCLUDE FAIL SAFE RELEASE BOXES (PULL CABLE) ON BOTH SLIDE GATE SECTION WITH MASTER LOCKS. SEE PICTURE ON PAGE 23 APPENDIX I.,APT/HTL,DOUGLAS MENDIZABAL
3619,"ACCESS GATE (A4) PERMIT IS REQUIRED FOR THIS PROPERTY. Required permits shall be obtained through The Houston Fire Department Permit Office,  located at 1002 Washington Ave. Houston Texas 77002 and may be contacted  at 832-394-8852. Contact the Permit Office for any question regarding permits hfd.permitoffice@houstontx.gov. Required permits shall be renewed annually.",APT/HTL,DOUGLAS MENDIZABAL
3638,NO VIOLATIONS AT THIS TIME.,APT/HTL,ANTHONY TAYLOR
3760,NoData,APT/HTL,JAY WARREN
3770," Please provide working smoke detectors, installed within 48 hours for unit #59. A smoke detector shall be installed in every bedroom and the room leading to the exit. ",APT/HTL,ANTON MACHACEK
3771,NoData,APT/HTL,ANTON MACHACEK
3776,"All elevators, man-lifts and hoistway lifts shall be inspected at least annual",APT/HTL,RODNEY HARRIS
3777," Special-hazard areas, including but not limited to laboratories, computer roo generator rooms, where required by the fire code official. Place a class 2A 10 all boiler rooms.",APT/HTL,RODNEY HARRIS
3778,Make sure you get your access gate permit.,APT/HTL,RODNEY HARRIS
3779,"All Assembly, Educational, Institutional and Residential R-1, R-2 and R-4, occ (as defined in the Building Code, 2000 edition International Building Code as shall have a test of the building s natural gas system(s), to check for leakag least every 5 years.",APT/HTL,RODNEY HARRIS
3780,A reflective sign with reflective numbers and letters shall be placed at every driveway. The sign shall be of durable materials no less than 18 inches by 18 with lettering and numbering no less than 3 inches in height.,APT/HTL,RODNEY HARRIS
3781,"The required fire-resistance rating of fire-resistance-rated construction (inc walls, firestops, shaft enclosures, partitions, smoke barriers, floors, fire-r coatings and sprayed fire-resistant materials applied to structural members an resistant joint systems) shall be maintained.",APT/HTL,RODNEY HARRIS
3782, Gas Test  Permit and final approval form shall be obtained from the plumber o Company and maintained on the premises.,APT/HTL,RODNEY HARRIS
3783,Make sure all fail - safe work properly.,APT/HTL,RODNEY HARRIS
3784,"Combustible material shall not be stored in boiler rooms, mechanical rooms or electrical equipment rooms.",APT/HTL,RODNEY HARRIS
3785,"The sign shall read: IN FIRE EMERGENCY, DO NOT USE ELEVATOR. USE EXIT STAIRS. lettering shall be at least 1/2"" (13 mm) block letters on a background of cont color so that the lettering is clearly visible.",APT/HTL,RODNEY HARRIS
3786,The micro-switch will automatically activate once the hinged lid on the  9-1-1 opened (see Appendix G).,APT/HTL,RODNEY HARRIS
3787,"Whenever there are four or more residential units on the same premises, there a directory posted and maintained within eight feet or less of the front of th driveway of each vehicular entrance to the premises unless a residential unit posted on each unit is clearly visible from the public street. Such directory indicate by a map or clearly worded directions the exact location of each resi unit on the premises. This section shall not apply if all units on the premise located in one building which meets the requirements of section 10-213.1 of th",APT/HTL,RODNEY HARRIS
3788,Identified electrical hazards shall be abated.,APT/HTL,RODNEY HARRIS
3789,"Fire extinguishers shall be inspected and service tagged annually by a license protection equipment service company, or by facility personnel where approved fire code official (Fire Marshal).",APT/HTL,RODNEY HARRIS
3790,"Fire alarm systems shall be tested, and service tagged at the main alarm panel less than annually.",APT/HTL,RODNEY HARRIS
3791,NoData,APT/HTL,RODNEY HARRIS
3797," THE EMERGENCY EXIT LIGHT AT THE FRONT DOOR IS OUT - REPLACE OR REPAIR IMMEDIATELY   EMERGENCY EXIT AND EGRESS LIGHTS MUST BE TESTED, AND INSPECTED ANNUALLY - PROVIDE EVIDENCE OF MOST RECENT TEST ",APT/HTL,BOBBY GEORGE
3798,NoData,APT/HTL,BOBBY GEORGE
3799, A REINSPECTION FEE WILL ONLY ACCRUE IF TOTAL COMPLIANCE IS NOT MET ON THE DATE INDICATED (HIGHLIGHTED DATE IN THE TOP RIGHT HAND CORNER UNDERNEATH THE REPORT DATE). CITATIONS ARE ISSUED AFTER 2 REINSPECTION FEES ARE CHARGED ,APT/HTL,BOBBY GEORGE
3800," FIRE ALARM PANEL IS BLUE TAGGED - 1JAN18   FIRE EXTINGUISHERS ARE OPERATIONAL, IN PLACE AND TAGGED - OCT 2019   EMERGENCY ESCAPE MAPS ARE ALL POSTED IN PLACE IN EACH CLASSROOM   ALL FIRE DRILLS CONDUCTED MONTHLY IN 2019; LAST DRILL CONDUCTED JAN 2020 ",APT/HTL,BOBBY GEORGE
3801," YOUR ATTENTION IS RESPECTFULLY CALLED TO THE VIOLATIONS OF THE PROVISIONS OF THE CITY OF HOUSTON FIRE CODE AS INDICATED HEREIN, ON THE PREMISES LOCATED AT THE ADDRESS LISTED. THIS INSPECTION REPORT MAY NOT REVEAL ALL FIRE CODE VIOLATIONS. ADDITIONAL VIOLATIONS MAY BE DISCOVERED DURING SUBSEQUENT VISITS. THE ISSUANCE OF A FIRE INSPECTION REPORT IS NOT REQUIRED PRIOR TO THE ISSUANCE OF A CITATION, SUMMONS OR OTHER ENFORCEMENT ACTION. THE FIRE INSPECTOR MAY ISSUE CITATIONS UPON ARRIVAL FOR FIRE CODE VIOLATIONS THAT ARE AN IMMEDIATE LIFE SAFETY HAZARD ",APT/HTL,BOBBY GEORGE
3802, CITATIONS WILL BE ISSUED IF COMPLIANCE IS DISREGARDED OR NOT MET WITHIN 30 DAYS ,APT/HTL,BOBBY GEORGE
3827,NO VIOLATIONS AT THIS TIME.,APT/HTL,ANTHONY TAYLOR
3891,NO VIOLATIONS AT THIS TIME.,APT/HTL,ANTHONY TAYLOR
3896,NoData,APT/HTL,RODNEY HARRIS
3932,NEED KEY BOX PERMIT AND FIRE ALARM PERMIT. PERMIT OFFICE LOCATED AT 1002 WASHINGTON AVE.,APT/HTL,STUART PETERS
3933,LABEL DOOR (SPRINKLER RISER ROOM).,APT/HTL,STUART PETERS
3945,  Fire alarm system red tagged  Have fire alarm system repaired in 72 hours.,APT/HTL,BILLY HOPKINS
3946,Correction and abatement of violations of this code shall be the responsibility of the owner.,APT/HTL,BILLY HOPKINS
3947,  Fire alarm system red tagged  Have fire alarm system repaired in 72 hours.,APT/HTL,BILLY HOPKINS
3948,   Fire alarm system red tagged  Have fire alarm system repaired in 72 hours.,APT/HTL,BILLY HOPKINS
